Division_Code,Division_Title,SubDivision_Code,SubDivision_Title,Group_Code,Group_Title,Family_Code,Family_Title,NCO_2015_Code,Occupation_Title,QP_NOS_Reference
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.0100,"Manager, Wholesale Trade",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.0200,"Manager, Retail Trade",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.0300,"Manager, Export",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.0400,"General Manager, Wholesale Trade/Senior",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.0500,"General Manager, Retail Trade, Senior Manager, Retail Trade",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",142,Retail and Wholesale Trade Managers,1420,Retail and Wholesale Trade Managers,1420.9900,"Retail and Wholesale Trade Managers, Other",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",143,Other Services Managers,1431,"Sports, Recreation and Cultural Centre Managers",1431.0100,"General Manager, Recreation and Entertainment",00
1,Managers,14,"Hospitality, Retail and Other Services Managers",143,Other Services Managers,1431,"Sports, Recreation and Cultural Centre Managers",1431.9900,"Sports, Recreation and Cultural Centre Manager, Other",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0100,"Physicist, General",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0200,"Physicist, Mechanics",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0300,"Physicist, Heat",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0400,"Physicist, Light",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0500,"Physicist, Sound",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0600,"Physicist, Electricity and Magnetism",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0700,"Physicist, Electronics",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0800,"Physicist, Nuclear",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.0900,Astronomer,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.1000,Metrologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.1100,Material Scientist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2111,Physicists and Astronomers,2111.9900,"Physicists and Astronomers, Other",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2112,Meteorologists,2112.0100,Meteorologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2112,Meteorologists,2112.9900,"Meteorologists, Other",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0100,"Chemist, General",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0200,"Chemist, Organic",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0300,"Chemist, Inorganic",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0400,"Chemist, Physical",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0500,"Chemist, Analytical",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0600,"Chemist, Industrial",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0601,Quality Control Chemist,01
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0621,Lab Chemist – Finished Product Testing,21
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0622,Lab Chemist – Incoming Raw Material Testing,22
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0623,Lab Chemist – Compound Testing – Batch Release,23
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0624,Lab Chemist – Cured Compound Testing,24
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0800,"Chemist, Forensic Science",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.0901,Quality Assurance Chemist,01
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2113,Chemists,2113.9900,"Chemists, Other",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0100,Geologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0200,Petrologists,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0300,Palaeontologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0400,Geophysicist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0500,Hydrologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0600,Mineralogist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0700,Seismologist,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.0800,Oceanographer,00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.1500,"Geologist, Petroleum",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.5500,"Hydrographer, Waterworks",00
2,Professionals,21,Science and Engineering Professionals,211,Physical and Earth Science Professionals,2114,Geologists and Geophysicists,2114.9900,"Geologists and Geophysicists, Other",00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0100,Mathematician,00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0200,Actuary,00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0300,Statistician,00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0400,"Statistician, Applied",00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0500,Operation Research Analyst,00
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.0501,Associate – Analytics,01
2,Professionals,21,Science and Engineering Professionals,212,"Mathematicians, Actuaries and Statisticians",2120,"Mathematicians, Actuaries and Statisticians",2120.9900,"Mathematicians, Actuaries and Statisticians,",00
2,Professionals,21,Science and Engineering Professionals,213,Life Sciences Professionals,2131,"Biologists, Botanists, Zoologists and Related Professionals",2131.0100,"Biologist, General",00
2,Professionals,21,Science and Engineering Professionals,213,Life Sciences Professionals,2131,"Biologists, Botanists, Zoologists and Related Professionals",2131.0200,Marine Biologist,00
2,Professionals,21,Science and Engineering Professionals,213,Life Sciences Professionals,2131,"Biologists, Botanists, Zoologists and Related Professionals",2131.0300,Cytologist,00
2,Professionals,21,Science and Engineering Professionals,213,Life Sciences Professionals,2131,"Biologists, Botanists, Zoologists and Related Professionals",2131.0400,"Botanist, General",00
